job,step,machine,start,end,precedence
Job1,1,Machine10,0,12,
Job1,2,Machine0,12,22,After Job1 Step 1
Job1,3,Machine7,22,33,After Job1 Step 2
Job1,4,Machine14,33,54,After Job1 Step 3
Job1,5,Machine4,54,75,After Job1 Step 4
Job1,6,Machine16,75,83,After Job1 Step 5
Job1,7,Machine18,83,105,After Job1 Step 6
Job1,8,Machine17,105,112,After Job1 Step 7
Job1,9,Machine12,112,118,After Job1 Step 8
Job1,10,Machine11,118,135,After Job1 Step 9
Job1,11,Machine13,135,145,After Job1 Step 10
Job1,12,Machine3,145,167,After Job1 Step 11
Job1,13,Machine2,167,174,After Job1 Step 12
Job1,14,Machine1,174,175,After Job1 Step 13
Job1,15,Machine8,175,179,After Job1 Step 14
Job1,16,Machine19,179,186,After Job1 Step 15
Job1,17,Machine9,186,204,After Job1 Step 16
Job1,18,Machine15,204,217,After Job1 Step 17
Job1,19,Machine6,217,233,After Job1 Step 18
Job1,20,Machine5,233,245,After Job1 Step 19
Job10,1,Machine19,1711,1733,
Job10,2,Machine1,1733,1742,After Job10 Step 1
Job10,3,Machine14,1742,1749,After Job10 Step 2
Job10,4,Machine3,1749,1766,After Job10 Step 3
Job10,5,Machine13,1766,1786,After Job10 Step 4
Job10,6,Machine12,1786,1793,After Job10 Step 5
Job10,7,Machine0,1793,1814,After Job10 Step 6
Job10,8,Machine8,1814,1816,After Job10 Step 7
Job10,9,Machine7,1816,1826,After Job10 Step 8
Job10,10,Machine4,1826,1836,After Job10 Step 9
Job10,11,Machine17,1836,1849,After Job10 Step 10
Job10,12,Machine2,1849,1850,After Job10 Step 11
Job10,13,Machine10,1850,1863,After Job10 Step 12
Job10,14,Machine11,1863,1873,After Job10 Step 13
Job10,15,Machine9,1873,1893,After Job10 Step 14
Job10,16,Machine5,1893,1907,After Job10 Step 15
Job10,17,Machine16,1907,1926,After Job10 Step 16
Job10,18,Machine18,1926,1929,After Job10 Step 17
Job10,19,Machine6,1929,1942,After Job10 Step 18
Job10,20,Machine15,1942,1950,After Job10 Step 19
Job11,1,Machine10,1863,1874,
Job11,2,Machine1,1874,1894,After Job11 Step 1
Job11,3,Machine3,1894,1897,After Job11 Step 2
Job11,4,Machine4,1897,1917,After Job11 Step 3
Job11,5,Machine5,1917,1941,After Job11 Step 4
Job11,6,Machine8,1941,1960,After Job11 Step 5
Job11,7,Machine14,1960,1962,After Job11 Step 6
Job11,8,Machine2,1962,1979,After Job11 Step 7
Job11,9,Machine17,1979,2000,After Job11 Step 8
Job11,10,Machine11,2000,2013,After Job11 Step 9
Job11,11,Machine18,2013,2028,After Job11 Step 10
Job11,12,Machine15,2028,2050,After Job11 Step 11
Job11,13,Machine19,2050,2052,After Job11 Step 12
Job11,14,Machine13,2052,2054,After Job11 Step 13
Job11,15,Machine6,2054,2068,After Job11 Step 14
Job11,16,Machine12,2068,2083,After Job11 Step 15
Job11,17,Machine7,2083,2093,After Job11 Step 16
Job11,18,Machine16,2093,2093,After Job11 Step 17
Job11,19,Machine0,2093,2106,After Job11 Step 18
Job11,20,Machine9,2106,2116,After Job11 Step 19
Job12,1,Machine0,2106,2109,
Job12,2,Machine2,2109,2116,After Job12 Step 1
Job12,3,Machine11,2116,2116,After Job12 Step 2
Job12,4,Machine5,2116,2137,After Job12 Step 3
Job12,5,Machine12,2137,2142,After Job12 Step 4
Job12,6,Machine18,2142,2147,After Job12 Step 5
Job12,7,Machine19,2147,2164,After Job12 Step 6
Job12,8,Machine6,2164,2178,After Job12 Step 7
Job12,9,Machine3,2178,2189,After Job12 Step 8
Job12,10,Machine9,2189,2199,After Job12 Step 9
Job12,11,Machine16,2199,2212,After Job12 Step 10
Job12,12,Machine15,2212,2217,After Job12 Step 11
Job12,13,Machine7,2217,2232,After Job12 Step 12
Job12,14,Machine1,2232,2236,After Job12 Step 13
Job12,15,Machine14,2236,2251,After Job12 Step 14
Job12,16,Machine17,2251,2270,After Job12 Step 15
Job12,17,Machine8,2270,2288,After Job12 Step 16
Job12,18,Machine13,2288,2306,After Job12 Step 17
Job12,19,Machine4,2306,2328,After Job12 Step 18
Job12,20,Machine10,2328,2329,After Job12 Step 19
Job13,1,Machine5,2137,2150,
Job13,2,Machine16,2212,2214,After Job13 Step 1
Job13,3,Machine13,2306,2321,After Job13 Step 2
Job13,4,Machine11,2321,2343,After Job13 Step 3
Job13,5,Machine10,2343,2350,After Job13 Step 4
Job13,6,Machine17,2350,2367,After Job13 Step 5
Job13,7,Machine1,2367,2374,After Job13 Step 6
Job13,8,Machine18,2374,2394,After Job13 Step 7
Job13,9,Machine6,2394,2409,After Job13 Step 8
Job13,10,Machine9,2409,2417,After Job13 Step 9
Job13,11,Machine15,2417,2420,After Job13 Step 10
Job13,12,Machine4,2420,2432,After Job13 Step 11
Job13,13,Machine19,2432,2435,After Job13 Step 12
Job13,14,Machine0,2435,2445,After Job13 Step 13
Job13,15,Machine2,2445,2466,After Job13 Step 14
Job13,16,Machine8,2466,2466,After Job13 Step 15
Job13,17,Machine7,2466,2470,After Job13 Step 16
Job13,18,Machine12,2470,2474,After Job13 Step 17
Job13,19,Machine14,2474,2488,After Job13 Step 18
Job13,20,Machine3,2488,2490,After Job13 Step 19
Job14,1,Machine17,2367,2377,
Job14,2,Machine8,2466,2488,After Job14 Step 1
Job14,3,Machine18,2488,2511,After Job14 Step 2
Job14,4,Machine10,2511,2518,After Job14 Step 3
Job14,5,Machine14,2518,2537,After Job14 Step 4
Job14,6,Machine5,2537,2548,After Job14 Step 5
Job14,7,Machine7,2548,2555,After Job14 Step 6
Job14,8,Machine12,2555,2557,After Job14 Step 7
Job14,9,Machine13,2557,2569,After Job14 Step 8
Job14,10,Machine3,2569,2591,After Job14 Step 9
Job14,11,Machine0,2591,2592,After Job14 Step 10
Job14,12,Machine1,2592,2610,After Job14 Step 11
Job14,13,Machine11,2610,2612,After Job14 Step 12
Job14,14,Machine6,2612,2613,After Job14 Step 13
Job14,15,Machine15,2613,2624,After Job14 Step 14
Job14,16,Machine9,2624,2644,After Job14 Step 15
Job14,17,Machine16,2644,2652,After Job14 Step 16
Job14,18,Machine4,2652,2670,After Job14 Step 17
Job14,19,Machine19,2670,2677,After Job14 Step 18
Job14,20,Machine2,2677,2685,After Job14 Step 19
Job15,1,Machine17,2377,2389,
Job15,2,Machine8,2488,2511,After Job15 Step 1
Job15,3,Machine16,2652,2666,After Job15 Step 2
Job15,4,Machine14,2666,2677,After Job15 Step 3
Job15,5,Machine12,2677,2692,After Job15 Step 4
Job15,6,Machine3,2692,2694,After Job15 Step 5
Job15,7,Machine13,2694,2709,After Job15 Step 6
Job15,8,Machine9,2709,2726,After Job15 Step 7
Job15,9,Machine18,2726,2737,After Job15 Step 8
Job15,10,Machine15,2737,2751,After Job15 Step 9
Job15,11,Machine11,2751,2761,After Job15 Step 10
Job15,12,Machine19,2761,2765,After Job15 Step 11
Job15,13,Machine7,2765,2769,After Job15 Step 12
Job15,14,Machine6,2769,2786,After Job15 Step 13
Job15,15,Machine0,2786,2809,After Job15 Step 14
Job15,16,Machine10,2809,2823,After Job15 Step 15
Job15,17,Machine2,2823,2826,After Job15 Step 16
Job15,18,Machine4,2826,2831,After Job15 Step 17
Job15,19,Machine1,2831,2842,After Job15 Step 18
Job15,20,Machine5,2842,2845,After Job15 Step 19
Job16,1,Machine11,2761,2775,
Job16,2,Machine17,2775,2795,After Job16 Step 1
Job16,3,Machine15,2795,2798,After Job16 Step 2
Job16,4,Machine14,2798,2819,After Job16 Step 3
Job16,5,Machine16,2819,2842,After Job16 Step 4
Job16,6,Machine19,2842,2855,After Job16 Step 5
Job16,7,Machine6,2855,2874,After Job16 Step 6
Job16,8,Machine13,2874,2886,After Job16 Step 7
Job16,9,Machine5,2886,2908,After Job16 Step 8
Job16,10,Machine7,2908,2924,After Job16 Step 9
Job16,11,Machine2,2924,2935,After Job16 Step 10
Job16,12,Machine12,2935,2955,After Job16 Step 11
Job16,13,Machine18,2955,2976,After Job16 Step 12
Job16,14,Machine8,2976,2980,After Job16 Step 13
Job16,15,Machine0,2980,2991,After Job16 Step 14
Job16,16,Machine1,2991,2998,After Job16 Step 15
Job16,17,Machine3,2998,3013,After Job16 Step 16
Job16,18,Machine10,3013,3018,After Job16 Step 17
Job16,19,Machine4,3018,3020,After Job16 Step 18
Job16,20,Machine9,3020,3033,After Job16 Step 19
Job17,1,Machine2,2935,2942,
Job17,2,Machine13,2942,2959,After Job17 Step 1
Job17,3,Machine17,2959,2967,After Job17 Step 2
Job17,4,Machine0,2991,2999,After Job17 Step 3
Job17,5,Machine1,2999,3019,After Job17 Step 4
Job17,6,Machine10,3019,3020,After Job17 Step 5
Job17,7,Machine9,3033,3036,After Job17 Step 6
Job17,8,Machine19,3036,3041,After Job17 Step 7
Job17,9,Machine12,3041,3063,After Job17 Step 8
Job17,10,Machine14,3063,3087,After Job17 Step 9
Job17,11,Machine18,3087,3093,After Job17 Step 10
Job17,12,Machine4,3093,3103,After Job17 Step 11
Job17,13,Machine15,3103,3116,After Job17 Step 12
Job17,14,Machine6,3116,3131,After Job17 Step 13
Job17,15,Machine11,3131,3151,After Job17 Step 14
Job17,16,Machine8,3151,3170,After Job17 Step 15
Job17,17,Machine3,3170,3171,After Job17 Step 16
Job17,18,Machine5,3171,3178,After Job17 Step 17
Job17,19,Machine7,3178,3181,After Job17 Step 18
Job17,20,Machine16,3181,3183,After Job17 Step 19
Job18,1,Machine13,2959,2963,
Job18,2,Machine2,2963,2971,After Job18 Step 1
Job18,3,Machine16,3183,3195,After Job18 Step 2
Job18,4,Machine10,3195,3216,After Job18 Step 3
Job18,5,Machine15,3216,3240,After Job18 Step 4
Job18,6,Machine12,3240,3263,After Job18 Step 5
Job18,7,Machine7,3263,3283,After Job18 Step 6
Job18,8,Machine19,3283,3289,After Job18 Step 7
Job18,9,Machine6,3289,3289,After Job18 Step 8
Job18,10,Machine9,3289,3299,After Job18 Step 9
Job18,11,Machine4,3299,3305,After Job18 Step 10
Job18,12,Machine1,3305,3317,After Job18 Step 11
Job18,13,Machine14,3317,3319,After Job18 Step 12
Job18,14,Machine5,3319,3337,After Job18 Step 13
Job18,15,Machine17,3337,3360,After Job18 Step 14
Job18,16,Machine18,3360,3362,After Job18 Step 15
Job18,17,Machine8,3362,3377,After Job18 Step 16
Job18,18,Machine3,3377,3391,After Job18 Step 17
Job18,19,Machine11,3391,3415,After Job18 Step 18
Job18,20,Machine0,3415,3423,After Job18 Step 19
Job19,1,Machine0,3423,3430,
Job19,2,Machine14,3430,3437,After Job19 Step 1
Job19,3,Machine8,3437,3441,After Job19 Step 2
Job19,4,Machine3,3441,3465,After Job19 Step 3
Job19,5,Machine18,3465,3485,After Job19 Step 4
