job,step,machine,start,end,precedence
Job1,1,Machine11,0,10,
Job1,2,Machine7,10,15,After Job1 Step 1
Job1,3,Machine1,15,20,After Job1 Step 2
Job1,4,Machine12,20,20,After Job1 Step 3
Job1,5,Machine8,20,40,After Job1 Step 4
Job1,6,Machine5,40,47,After Job1 Step 5
Job1,7,Machine9,47,53,After Job1 Step 6
Job1,8,Machine14,53,71,After Job1 Step 7
Job1,9,Machine16,71,76,After Job1 Step 8
Job1,10,Machine13,76,92,After Job1 Step 9
Job1,11,Machine3,92,112,After Job1 Step 10
Job1,12,Machine6,112,128,After Job1 Step 11
Job1,13,Machine17,128,134,After Job1 Step 12
Job1,14,Machine15,134,143,After Job1 Step 13
Job1,15,Machine10,143,155,After Job1 Step 14
Job1,16,Machine19,155,164,After Job1 Step 15
Job1,17,Machine18,164,178,After Job1 Step 16
Job1,18,Machine0,178,191,After Job1 Step 17
Job1,19,Machine4,191,203,After Job1 Step 18
Job1,20,Machine2,203,222,After Job1 Step 19
Job10,1,Machine2,1745,1763,
Job10,2,Machine10,1763,1769,After Job10 Step 1
Job10,3,Machine19,1769,1776,After Job10 Step 2
Job10,4,Machine17,1776,1778,After Job10 Step 3
Job10,5,Machine7,1778,1797,After Job10 Step 4
Job10,6,Machine1,1797,1807,After Job10 Step 5
Job10,7,Machine15,1807,1820,After Job10 Step 6
Job10,8,Machine11,1820,1832,After Job10 Step 7
Job10,9,Machine6,1832,1851,After Job10 Step 8
Job10,10,Machine16,1851,1859,After Job10 Step 9
Job10,11,Machine8,1859,1875,After Job10 Step 10
Job10,12,Machine5,1875,1891,After Job10 Step 11
Job10,13,Machine13,1891,1910,After Job10 Step 12
Job10,14,Machine18,1910,1919,After Job10 Step 13
Job10,15,Machine9,1919,1925,After Job10 Step 14
Job10,16,Machine3,1925,1928,After Job10 Step 15
Job10,17,Machine12,1928,1929,After Job10 Step 16
Job10,18,Machine4,1929,1937,After Job10 Step 17
Job10,19,Machine0,1937,1940,After Job10 Step 18
Job10,20,Machine14,1940,1942,After Job10 Step 19
Job11,1,Machine11,1832,1844,
Job11,2,Machine15,1844,1858,After Job11 Step 1
Job11,3,Machine4,1937,1958,After Job11 Step 2
Job11,4,Machine19,1958,1979,After Job11 Step 3
Job11,5,Machine0,1979,1998,After Job11 Step 4
Job11,6,Machine17,1998,2007,After Job11 Step 5
Job11,7,Machine16,2007,2010,After Job11 Step 6
Job11,8,Machine5,2010,2018,After Job11 Step 7
Job11,9,Machine14,2018,2021,After Job11 Step 8
Job11,10,Machine1,2021,2034,After Job11 Step 9
Job11,11,Machine10,2034,2052,After Job11 Step 10
Job11,12,Machine3,2052,2070,After Job11 Step 11
Job11,13,Machine12,2070,2083,After Job11 Step 12
Job11,14,Machine9,2083,2104,After Job11 Step 13
Job11,15,Machine18,2104,2110,After Job11 Step 14
Job11,16,Machine8,2110,2130,After Job11 Step 15
Job11,17,Machine6,2130,2133,After Job11 Step 16
Job11,18,Machine2,2133,2148,After Job11 Step 17
Job11,19,Machine13,2148,2166,After Job11 Step 18
Job11,20,Machine7,2166,2171,After Job11 Step 19
Job12,1,Machine17,2007,2025,
Job12,2,Machine6,2133,2138,After Job12 Step 1
Job12,3,Machine3,2138,2145,After Job12 Step 2
Job12,4,Machine8,2145,2163,After Job12 Step 3
Job12,5,Machine12,2163,2164,After Job12 Step 4
Job12,6,Machine11,2164,2183,After Job12 Step 5
Job12,7,Machine0,2183,2204,After Job12 Step 6
Job12,8,Machine18,2204,2207,After Job12 Step 7
Job12,9,Machine5,2207,2219,After Job12 Step 8
Job12,10,Machine1,2219,2231,After Job12 Step 9
Job12,11,Machine15,2231,2247,After Job12 Step 10
Job12,12,Machine16,2247,2256,After Job12 Step 11
Job12,13,Machine13,2256,2273,After Job12 Step 12
Job12,14,Machine7,2273,2292,After Job12 Step 13
Job12,15,Machine14,2292,2308,After Job12 Step 14
Job12,16,Machine2,2308,2321,After Job12 Step 15
Job12,17,Machine10,2321,2332,After Job12 Step 16
Job12,18,Machine4,2332,2339,After Job12 Step 17
Job12,19,Machine19,2339,2358,After Job12 Step 18
Job12,20,Machine9,2358,2378,After Job12 Step 19
Job13,1,Machine7,2292,2306,
Job13,2,Machine6,2306,2324,After Job13 Step 1
Job13,3,Machine14,2324,2337,After Job13 Step 2
Job13,4,Machine3,2337,2357,After Job13 Step 3
Job13,5,Machine8,2357,2359,After Job13 Step 4
Job13,6,Machine9,2378,2389,After Job13 Step 5
Job13,7,Machine1,2389,2402,After Job13 Step 6
Job13,8,Machine2,2402,2402,After Job13 Step 7
Job13,9,Machine4,2402,2416,After Job13 Step 8
Job13,10,Machine10,2416,2419,After Job13 Step 9
Job13,11,Machine11,2419,2431,After Job13 Step 10
Job13,12,Machine12,2431,2447,After Job13 Step 11
Job13,13,Machine16,2447,2459,After Job13 Step 12
Job13,14,Machine5,2459,2467,After Job13 Step 13
Job13,15,Machine13,2467,2475,After Job13 Step 14
Job13,16,Machine0,2475,2478,After Job13 Step 15
Job13,17,Machine15,2478,2483,After Job13 Step 16
Job13,18,Machine19,2483,2486,After Job13 Step 17
Job13,19,Machine18,2486,2487,After Job13 Step 18
Job13,20,Machine17,2487,2492,After Job13 Step 19
Job14,1,Machine7,2306,2307,
Job14,2,Machine10,2419,2427,After Job14 Step 1
Job14,3,Machine6,2427,2445,After Job14 Step 2
Job14,4,Machine8,2445,2454,After Job14 Step 3
Job14,5,Machine18,2487,2489,After Job14 Step 4
Job14,6,Machine2,2489,2492,After Job14 Step 5
Job14,7,Machine4,2492,2510,After Job14 Step 6
Job14,8,Machine19,2510,2518,After Job14 Step 7
Job14,9,Machine16,2518,2520,After Job14 Step 8
Job14,10,Machine9,2520,2535,After Job14 Step 9
Job14,11,Machine0,2535,2542,After Job14 Step 10
Job14,12,Machine12,2542,2556,After Job14 Step 11
Job14,13,Machine5,2556,2574,After Job14 Step 12
Job14,14,Machine1,2574,2590,After Job14 Step 13
Job14,15,Machine14,2590,2595,After Job14 Step 14
Job14,16,Machine17,2595,2598,After Job14 Step 15
Job14,17,Machine13,2598,2601,After Job14 Step 16
Job14,18,Machine11,2601,2602,After Job14 Step 17
Job14,19,Machine3,2602,2614,After Job14 Step 18
Job14,20,Machine15,2614,2631,After Job14 Step 19
Job15,1,Machine6,2445,2453,
Job15,2,Machine14,2595,2613,After Job15 Step 1
Job15,3,Machine17,2613,2630,After Job15 Step 2
Job15,4,Machine13,2630,2641,After Job15 Step 3
Job15,5,Machine18,2641,2648,After Job15 Step 4
Job15,6,Machine10,2648,2668,After Job15 Step 5
Job15,7,Machine4,2668,2683,After Job15 Step 6
Job15,8,Machine7,2683,2701,After Job15 Step 7
Job15,9,Machine12,2701,2704,After Job15 Step 8
Job15,10,Machine11,2704,2712,After Job15 Step 9
Job15,11,Machine2,2712,2726,After Job15 Step 10
Job15,12,Machine16,2726,2747,After Job15 Step 11
Job15,13,Machine15,2747,2758,After Job15 Step 12
Job15,14,Machine9,2758,2774,After Job15 Step 13
Job15,15,Machine3,2774,2774,After Job15 Step 14
Job15,16,Machine19,2774,2784,After Job15 Step 15
Job15,17,Machine1,2784,2789,After Job15 Step 16
Job15,18,Machine8,2789,2806,After Job15 Step 17
Job15,19,Machine5,2806,2820,After Job15 Step 18
Job15,20,Machine0,2820,2834,After Job15 Step 19
Job16,1,Machine5,2820,2825,
Job16,2,Machine17,2825,2833,After Job16 Step 1
Job16,3,Machine0,2834,2836,After Job16 Step 2
Job16,4,Machine1,2836,2844,After Job16 Step 3
Job16,5,Machine13,2844,2847,After Job16 Step 4
Job16,6,Machine7,2847,2850,After Job16 Step 5
Job16,7,Machine14,2850,2865,After Job16 Step 6
Job16,8,Machine3,2865,2873,After Job16 Step 7
Job16,9,Machine9,2873,2874,After Job16 Step 8
Job16,10,Machine10,2874,2887,After Job16 Step 9
Job16,11,Machine15,2887,2889,After Job16 Step 10
Job16,12,Machine4,2889,2889,After Job16 Step 11
Job16,13,Machine16,2889,2894,After Job16 Step 12
Job16,14,Machine2,2894,2912,After Job16 Step 13
Job16,15,Machine18,2912,2917,After Job16 Step 14
Job16,16,Machine11,2917,2937,After Job16 Step 15
Job16,17,Machine12,2937,2955,After Job16 Step 16
Job16,18,Machine19,2955,2959,After Job16 Step 17
Job16,19,Machine8,2959,2965,After Job16 Step 18
Job16,20,Machine6,2965,2969,After Job16 Step 19
Job17,1,Machine0,2836,2855,
Job17,2,Machine17,2855,2860,After Job17 Step 1
Job17,3,Machine8,2965,2971,After Job17 Step 2
Job17,4,Machine19,2971,2984,After Job17 Step 3
Job17,5,Machine13,2984,3003,After Job17 Step 4
Job17,6,Machine15,3003,3019,After Job17 Step 5
Job17,7,Machine11,3019,3029,After Job17 Step 6
Job17,8,Machine18,3029,3029,After Job17 Step 7
Job17,9,Machine16,3029,3042,After Job17 Step 8
Job17,10,Machine9,3042,3050,After Job17 Step 9
Job17,11,Machine6,3050,3051,After Job17 Step 10
Job17,12,Machine3,3051,3066,After Job17 Step 11
Job17,13,Machine1,3066,3067,After Job17 Step 12
Job17,14,Machine14,3067,3082,After Job17 Step 13
Job17,15,Machine12,3082,3093,After Job17 Step 14
Job17,16,Machine4,3093,3110,After Job17 Step 15
Job17,17,Machine10,3110,3116,After Job17 Step 16
Job17,18,Machine7,3116,3123,After Job17 Step 17
Job17,19,Machine2,3123,3128,After Job17 Step 18
Job17,20,Machine5,3128,3131,After Job17 Step 19
Job18,1,Machine15,3019,3023,
Job18,2,Machine0,3023,3044,After Job18 Step 1
Job18,3,Machine7,3123,3130,After Job18 Step 2
Job18,4,Machine3,3130,3134,After Job18 Step 3
Job18,5,Machine13,3134,3143,After Job18 Step 4
Job18,6,Machine16,3143,3154,After Job18 Step 5
Job18,7,Machine11,3154,3160,After Job18 Step 6
Job18,8,Machine1,3160,3174,After Job18 Step 7
Job18,9,Machine2,3174,3193,After Job18 Step 8
