job,step,machine,start,end,precedence
Job1,1,Machine19,0,2,
Job1,2,Machine6,2,14,After Job1 Step 1
Job1,3,Machine8,14,20,After Job1 Step 2
Job1,4,Machine1,20,42,After Job1 Step 3
Job1,5,Machine2,42,43,After Job1 Step 4
Job1,6,Machine12,43,50,After Job1 Step 5
Job1,7,Machine18,50,55,After Job1 Step 6
Job1,8,Machine15,55,60,After Job1 Step 7
Job1,9,Machine11,60,78,After Job1 Step 8
Job1,10,Machine10,78,97,After Job1 Step 9
Job1,11,Machine4,97,102,After Job1 Step 10
Job1,12,Machine13,102,119,After Job1 Step 11
Job1,13,Machine14,119,132,After Job1 Step 12
Job1,14,Machine9,132,151,After Job1 Step 13
Job1,15,Machine7,151,157,After Job1 Step 14
Job1,16,Machine16,157,179,After Job1 Step 15
Job1,17,Machine17,179,195,After Job1 Step 16
Job1,18,Machine0,195,205,After Job1 Step 17
Job1,19,Machine5,205,213,After Job1 Step 18
Job1,20,Machine3,213,226,After Job1 Step 19
Job10,1,Machine6,1540,1560,
Job10,2,Machine18,1560,1563,After Job10 Step 1
Job10,3,Machine1,1563,1567,After Job10 Step 2
Job10,4,Machine8,1567,1573,After Job10 Step 3
Job10,5,Machine17,1573,1587,After Job10 Step 4
Job10,6,Machine13,1587,1605,After Job10 Step 5
Job10,7,Machine14,1605,1617,After Job10 Step 6
Job10,8,Machine15,1617,1630,After Job10 Step 7
Job10,9,Machine10,1630,1641,After Job10 Step 8
Job10,10,Machine2,1641,1660,After Job10 Step 9
Job10,11,Machine3,1660,1682,After Job10 Step 10
Job10,12,Machine11,1682,1693,After Job10 Step 11
Job10,13,Machine5,1693,1698,After Job10 Step 12
Job10,14,Machine7,1698,1708,After Job10 Step 13
Job10,15,Machine9,1708,1715,After Job10 Step 14
Job10,16,Machine19,1715,1720,After Job10 Step 15
Job10,17,Machine16,1720,1723,After Job10 Step 16
Job10,18,Machine0,1723,1731,After Job10 Step 17
Job10,19,Machine12,1731,1737,After Job10 Step 18
Job10,20,Machine4,1737,1747,After Job10 Step 19
Job11,1,Machine11,1693,1704,
Job11,2,Machine3,1704,1720,After Job11 Step 1
Job11,3,Machine19,1720,1742,After Job11 Step 2
Job11,4,Machine17,1742,1745,After Job11 Step 3
Job11,5,Machine4,1747,1764,After Job11 Step 4
Job11,6,Machine1,1764,1771,After Job11 Step 5
Job11,7,Machine8,1771,1772,After Job11 Step 6
Job11,8,Machine12,1772,1790,After Job11 Step 7
Job11,9,Machine13,1790,1801,After Job11 Step 8
Job11,10,Machine2,1801,1813,After Job11 Step 9
Job11,11,Machine15,1813,1813,After Job11 Step 10
Job11,12,Machine0,1813,1820,After Job11 Step 11
Job11,13,Machine9,1820,1838,After Job11 Step 12
Job11,14,Machine10,1838,1855,After Job11 Step 13
Job11,15,Machine18,1855,1860,After Job11 Step 14
Job11,16,Machine16,1860,1863,After Job11 Step 15
Job11,17,Machine6,1863,1868,After Job11 Step 16
Job11,18,Machine14,1868,1872,After Job11 Step 17
Job11,19,Machine5,1872,1884,After Job11 Step 18
Job11,20,Machine7,1884,1900,After Job11 Step 19
Job12,1,Machine9,1838,1845,
Job12,2,Machine5,1884,1896,After Job12 Step 1
Job12,3,Machine18,1896,1899,After Job12 Step 2
Job12,4,Machine3,1899,1899,After Job12 Step 3
Job12,5,Machine11,1899,1902,After Job12 Step 4
Job12,6,Machine8,1902,1917,After Job12 Step 5
Job12,7,Machine0,1917,1923,After Job12 Step 6
Job12,8,Machine19,1923,1943,After Job12 Step 7
Job12,9,Machine2,1943,1954,After Job12 Step 8
Job12,10,Machine7,1954,1968,After Job12 Step 9
Job12,11,Machine17,1968,1980,After Job12 Step 10
Job12,12,Machine15,1980,1989,After Job12 Step 11
Job12,13,Machine14,1989,2006,After Job12 Step 12
Job12,14,Machine1,2006,2023,After Job12 Step 13
Job12,15,Machine6,2023,2039,After Job12 Step 14
Job12,16,Machine10,2039,2056,After Job12 Step 15
Job12,17,Machine16,2056,2074,After Job12 Step 16
Job12,18,Machine13,2074,2092,After Job12 Step 17
Job12,19,Machine12,2092,2095,After Job12 Step 18
Job12,20,Machine4,2095,2095,After Job12 Step 19
Job13,1,Machine10,2056,2062,
Job13,2,Machine3,2062,2079,After Job13 Step 1
Job13,3,Machine0,2079,2091,After Job13 Step 2
Job13,4,Machine17,2091,2098,After Job13 Step 3
Job13,5,Machine1,2098,2117,After Job13 Step 4
Job13,6,Machine5,2117,2133,After Job13 Step 5
Job13,7,Machine9,2133,2134,After Job13 Step 6
Job13,8,Machine14,2134,2147,After Job13 Step 7
Job13,9,Machine18,2147,2166,After Job13 Step 8
Job13,10,Machine4,2166,2174,After Job13 Step 9
Job13,11,Machine12,2174,2196,After Job13 Step 10
Job13,12,Machine11,2196,2215,After Job13 Step 11
Job13,13,Machine6,2215,2225,After Job13 Step 12
Job13,14,Machine7,2225,2232,After Job13 Step 13
Job13,15,Machine16,2232,2250,After Job13 Step 14
Job13,16,Machine2,2250,2252,After Job13 Step 15
Job13,17,Machine15,2252,2266,After Job13 Step 16
Job13,18,Machine19,2266,2269,After Job13 Step 17
Job13,19,Machine8,2269,2284,After Job13 Step 18
Job13,20,Machine13,2284,2300,After Job13 Step 19
Job14,1,Machine11,2215,2231,
Job14,2,Machine15,2266,2278,After Job14 Step 1
Job14,3,Machine4,2278,2288,After Job14 Step 2
Job14,4,Machine19,2288,2309,After Job14 Step 3
Job14,5,Machine14,2309,2311,After Job14 Step 4
Job14,6,Machine1,2311,2324,After Job14 Step 5
Job14,7,Machine17,2324,2328,After Job14 Step 6
Job14,8,Machine10,2328,2341,After Job14 Step 7
Job14,9,Machine7,2341,2361,After Job14 Step 8
Job14,10,Machine18,2361,2362,After Job14 Step 9
Job14,11,Machine6,2362,2379,After Job14 Step 10
Job14,12,Machine2,2379,2400,After Job14 Step 11
Job14,13,Machine0,2400,2403,After Job14 Step 12
Job14,14,Machine13,2403,2409,After Job14 Step 13
