job,step,machine,start,end,precedence
Job1,1,Machine18,0,5,
Job1,2,Machine15,5,8,After Job1 Step 1
Job1,3,Machine17,8,24,After Job1 Step 2
Job1,4,Machine13,24,34,After Job1 Step 3
Job1,5,Machine19,34,41,After Job1 Step 4
Job1,6,Machine3,41,43,After Job1 Step 5
Job1,7,Machine6,43,60,After Job1 Step 6
Job1,8,Machine1,60,69,After Job1 Step 7
Job1,9,Machine16,69,84,After Job1 Step 8
Job1,10,Machine14,84,91,After Job1 Step 9
Job1,11,Machine0,91,94,After Job1 Step 10
Job1,12,Machine7,94,101,After Job1 Step 11
Job1,13,Machine9,101,106,After Job1 Step 12
Job1,14,Machine4,106,119,After Job1 Step 13
Job1,15,Machine12,119,123,After Job1 Step 14
Job1,16,Machine8,123,125,After Job1 Step 15
Job1,17,Machine2,125,142,After Job1 Step 16
Job1,18,Machine5,142,153,After Job1 Step 17
Job1,19,Machine10,153,166,After Job1 Step 18
Job1,20,Machine11,166,172,After Job1 Step 19
Job10,1,Machine7,1472,1477,
Job10,2,Machine16,1477,1480,After Job10 Step 1
Job10,3,Machine0,1480,1496,After Job10 Step 2
Job10,4,Machine4,1496,1504,After Job10 Step 3
Job10,5,Machine13,1504,1512,After Job10 Step 4
Job10,6,Machine19,1512,1522,After Job10 Step 5
Job10,7,Machine8,1522,1529,After Job10 Step 6
Job10,8,Machine17,1529,1537,After Job10 Step 7
Job10,9,Machine1,1537,1553,After Job10 Step 8
Job10,10,Machine10,1553,1554,After Job10 Step 9
Job10,11,Machine9,1554,1563,After Job10 Step 10
Job10,12,Machine15,1563,1579,After Job10 Step 11
Job10,13,Machine14,1579,1592,After Job10 Step 12
Job10,14,Machine3,1592,1597,After Job10 Step 13
Job10,15,Machine2,1597,1597,After Job10 Step 14
Job10,16,Machine18,1597,1614,After Job10 Step 15
Job10,17,Machine5,1614,1627,After Job10 Step 16
Job10,18,Machine12,1627,1640,After Job10 Step 17
Job10,19,Machine6,1640,1640,After Job10 Step 18
Job10,20,Machine11,1640,1650,After Job10 Step 19
Job11,1,Machine0,1496,1505,
Job11,2,Machine6,1640,1642,After Job11 Step 1
Job11,3,Machine17,1642,1643,After Job11 Step 2
Job11,4,Machine5,1643,1652,After Job11 Step 3
Job11,5,Machine4,1652,1659,After Job11 Step 4
Job11,6,Machine12,1659,1673,After Job11 Step 5
Job11,7,Machine1,1673,1681,After Job11 Step 6
Job11,8,Machine3,1681,1692,After Job11 Step 7
Job11,9,Machine14,1692,1705,After Job11 Step 8
Job11,10,Machine13,1705,1713,After Job11 Step 9
Job11,11,Machine19,1713,1723,After Job11 Step 10
Job11,12,Machine10,1723,1732,After Job11 Step 11
Job11,13,Machine15,1732,1739,After Job11 Step 12
Job11,14,Machine16,1739,1742,After Job11 Step 13
Job11,15,Machine18,1742,1743,After Job11 Step 14
Job11,16,Machine7,1743,1746,After Job11 Step 15
Job11,17,Machine8,1746,1759,After Job11 Step 16
Job11,18,Machine11,1759,1762,After Job11 Step 17
Job11,19,Machine9,1762,1771,After Job11 Step 18
Job11,20,Machine2,1771,1778,After Job11 Step 19
Job12,1,Machine16,1742,1746,
Job12,2,Machine15,1746,1764,After Job12 Step 1
Job12,3,Machine18,1764,1768,After Job12 Step 2
Job12,4,Machine14,1768,1782,After Job12 Step 3
Job12,5,Machine7,1782,1791,After Job12 Step 4
Job12,6,Machine19,1791,1795,After Job12 Step 5
Job12,7,Machine8,1795,1801,After Job12 Step 6
Job12,8,Machine3,1801,1816,After Job12 Step 7
Job12,9,Machine2,1816,1830,After Job12 Step 8
Job12,10,Machine17,1830,1840,After Job12 Step 9
Job12,11,Machine10,1840,1853,After Job12 Step 10
Job12,12,Machine0,1853,1863,After Job12 Step 11
Job12,13,Machine5,1863,1874,After Job12 Step 12
Job12,14,Machine9,1874,1875,After Job12 Step 13
Job12,15,Machine1,1875,1883,After Job12 Step 14
Job12,16,Machine4,1883,1884,After Job12 Step 15
Job12,17,Machine12,1884,1899,After Job12 Step 16
Job12,18,Machine13,1899,1913,After Job12 Step 17
Job12,19,Machine6,1913,1918,After Job12 Step 18
Job12,20,Machine11,1918,1928,After Job12 Step 19
Job13,1,Machine1,1883,1891,
Job13,2,Machine16,1891,1896,After Job13 Step 1
Job13,3,Machine19,1896,1907,After Job13 Step 2
Job13,4,Machine17,1907,1909,After Job13 Step 3
Job13,5,Machine14,1909,1909,After Job13 Step 4
Job13,6,Machine6,1918,1932,After Job13 Step 5
Job13,7,Machine4,1932,1941,After Job13 Step 6
Job13,8,Machine13,1941,1941,After Job13 Step 7
Job13,9,Machine2,1941,1951,After Job13 Step 8
Job13,10,Machine5,1951,1958,After Job13 Step 9
Job13,11,Machine11,1958,1967,After Job13 Step 10
Job13,12,Machine15,1967,1984,After Job13 Step 11
Job13,13,Machine9,1984,1998,After Job13 Step 12
Job13,14,Machine7,1998,2015,After Job13 Step 13
Job13,15,Machine0,2015,2020,After Job13 Step 14
Job13,16,Machine3,2020,2033,After Job13 Step 15
Job13,17,Machine12,2033,2045,After Job13 Step 16
Job13,18,Machine10,2045,2055,After Job13 Step 17
Job13,19,Machine8,2055,2062,After Job13 Step 18
Job13,20,Machine18,2062,2066,After Job13 Step 19
Job14,1,Machine8,2062,2070,
Job14,2,Machine2,2070,2080,After Job14 Step 1
Job14,3,Machine6,2080,2093,After Job14 Step 2
Job14,4,Machine16,2093,2093,After Job14 Step 3
Job14,5,Machine19,2093,2103,After Job14 Step 4
Job14,6,Machine9,2103,2115,After Job14 Step 5
Job14,7,Machine15,2115,2124,After Job14 Step 6
Job14,8,Machine1,2124,2125,After Job14 Step 7
Job14,9,Machine3,2125,2140,After Job14 Step 8
Job14,10,Machine4,2140,2153,After Job14 Step 9
Job14,11,Machine14,2153,2155,After Job14 Step 10
Job14,12,Machine0,2155,2157,After Job14 Step 11
Job14,13,Machine10,2157,2162,After Job14 Step 12
Job14,14,Machine11,2162,2169,After Job14 Step 13
Job14,15,Machine13,2169,2170,After Job14 Step 14
Job14,16,Machine5,2170,2186,After Job14 Step 15
Job14,17,Machine18,2186,2199,After Job14 Step 16
Job14,18,Machine17,2199,2213,After Job14 Step 17
Job14,19,Machine12,2213,2220,After Job14 Step 18
Job14,20,Machine7,2220,2235,After Job14 Step 19
Job15,1,Machine18,2199,2203,
Job15,2,Machine12,2220,2225,After Job15 Step 1
Job15,3,Machine7,2235,2246,After Job15 Step 2
Job15,4,Machine13,2246,2250,After Job15 Step 3
Job15,5,Machine0,2250,2259,After Job15 Step 4
Job15,6,Machine3,2259,2267,After Job15 Step 5
Job15,7,Machine14,2267,2277,After Job15 Step 6
