job,step,machine,start,end,precedence
Job1,1,Machine3,0,9,
Job1,2,Machine13,9,20,After Job1 Step 1
Job1,3,Machine5,20,37,After Job1 Step 2
Job1,4,Machine6,37,39,After Job1 Step 3
Job1,5,Machine8,39,63,After Job1 Step 4
Job1,6,Machine1,63,77,After Job1 Step 5
Job1,7,Machine18,77,94,After Job1 Step 6
Job1,8,Machine10,94,113,After Job1 Step 7
Job1,9,Machine12,113,136,After Job1 Step 8
Job1,10,Machine19,136,144,After Job1 Step 9
Job1,11,Machine0,144,162,After Job1 Step 10
Job1,12,Machine7,162,166,After Job1 Step 11
Job1,13,Machine11,166,177,After Job1 Step 12
Job1,14,Machine2,177,187,After Job1 Step 13
Job1,15,Machine16,187,207,After Job1 Step 14
Job1,16,Machine14,207,221,After Job1 Step 15
Job1,17,Machine17,221,229,After Job1 Step 16
Job1,18,Machine9,229,233,After Job1 Step 17
Job1,19,Machine15,233,247,After Job1 Step 18
Job1,20,Machine4,247,253,After Job1 Step 19
Job10,1,Machine17,1618,1631,
Job10,2,Machine18,1698,1717,After Job10 Step 1
Job10,3,Machine5,1717,1718,After Job10 Step 2
Job10,4,Machine16,1718,1733,After Job10 Step 3
Job10,5,Machine11,1733,1744,After Job10 Step 4
Job10,6,Machine4,1744,1761,After Job10 Step 5
Job10,7,Machine0,1761,1781,After Job10 Step 6
Job10,8,Machine3,1781,1797,After Job10 Step 7
Job10,9,Machine19,1797,1810,After Job10 Step 8
Job10,10,Machine13,1810,1821,After Job10 Step 9
Job10,11,Machine15,1821,1830,After Job10 Step 10
Job10,12,Machine1,1830,1844,After Job10 Step 11
Job10,13,Machine6,1844,1848,After Job10 Step 12
Job10,14,Machine14,1848,1848,After Job10 Step 13
Job10,15,Machine10,1848,1849,After Job10 Step 14
Job10,16,Machine12,1849,1872,After Job10 Step 15
Job10,17,Machine7,1872,1887,After Job10 Step 16
Job10,18,Machine9,1887,1894,After Job10 Step 17
Job10,19,Machine8,1894,1896,After Job10 Step 18
Job10,20,Machine2,1896,1897,After Job10 Step 19
Job11,1,Machine10,1849,1863,
Job11,2,Machine0,1863,1868,After Job11 Step 1
Job11,3,Machine11,1868,1885,After Job11 Step 2
Job11,4,Machine17,1885,1895,After Job11 Step 3
Job11,5,Machine16,1895,1903,After Job11 Step 4
Job11,6,Machine2,1903,1918,After Job11 Step 5
Job11,7,Machine5,1918,1932,After Job11 Step 6
Job11,8,Machine4,1932,1933,After Job11 Step 7
Job11,9,Machine1,1933,1945,After Job11 Step 8
Job11,10,Machine14,1945,1961,After Job11 Step 9
Job11,11,Machine9,1961,1980,After Job11 Step 10
Job11,12,Machine3,1980,1980,After Job11 Step 11
Job11,13,Machine7,1980,1999,After Job11 Step 12
Job11,14,Machine19,1999,2023,After Job11 Step 13
Job11,15,Machine8,2023,2028,After Job11 Step 14
Job11,16,Machine12,2028,2037,After Job11 Step 15
Job11,17,Machine6,2037,2041,After Job11 Step 16
Job11,18,Machine13,2041,2047,After Job11 Step 17
Job11,19,Machine15,2047,2056,After Job11 Step 18
Job11,20,Machine18,2056,2069,After Job11 Step 19
Job12,1,Machine12,2037,2048,
Job12,2,Machine0,2048,2052,After Job12 Step 1
Job12,3,Machine4,2052,2063,After Job12 Step 2
Job12,4,Machine17,2063,2068,After Job12 Step 3
Job12,5,Machine9,2068,2078,After Job12 Step 4
Job12,6,Machine15,2078,2079,After Job12 Step 5
Job12,7,Machine19,2079,2083,After Job12 Step 6
Job12,8,Machine14,2083,2098,After Job12 Step 7
Job12,9,Machine18,2098,2101,After Job12 Step 8
Job12,10,Machine1,2101,2101,After Job12 Step 9
Job12,11,Machine11,2101,2111,After Job12 Step 10
Job12,12,Machine3,2111,2118,After Job12 Step 11
Job12,13,Machine8,2118,2134,After Job12 Step 12
Job12,14,Machine7,2134,2153,After Job12 Step 13
Job12,15,Machine2,2153,2159,After Job12 Step 14
Job12,16,Machine16,2159,2177,After Job12 Step 15
Job12,17,Machine6,2177,2194,After Job12 Step 16
Job12,18,Machine13,2194,2202,After Job12 Step 17
Job12,19,Machine10,2202,2221,After Job12 Step 18
