job,step,machine,start,end,precedence
Job1,1,Machine0,0,23,
Job1,2,Machine12,23,39,After Job1 Step 1
Job1,3,Machine9,39,44,After Job1 Step 2
Job1,4,Machine3,44,57,After Job1 Step 3
Job1,5,Machine2,57,59,After Job1 Step 4
Job1,6,Machine5,59,77,After Job1 Step 5
Job1,7,Machine8,77,79,After Job1 Step 6
Job1,8,Machine6,79,85,After Job1 Step 7
Job1,9,Machine11,85,103,After Job1 Step 8
Job1,10,Machine10,103,109,After Job1 Step 9
Job1,11,Machine1,109,128,After Job1 Step 10
Job1,12,Machine14,128,129,After Job1 Step 11
Job1,13,Machine4,129,132,After Job1 Step 12
Job1,14,Machine7,132,135,After Job1 Step 13
Job1,15,Machine13,135,140,After Job1 Step 14
Job10,1,Machine1,1200,1201,
Job10,2,Machine2,1222,1242,After Job10 Step 1
Job10,3,Machine11,1341,1347,After Job10 Step 2
Job10,4,Machine7,1347,1350,After Job10 Step 3
Job10,5,Machine0,1350,1350,After Job10 Step 4
Job10,6,Machine13,1374,1377,After Job10 Step 5
Job10,7,Machine8,1377,1380,After Job10 Step 6
Job10,8,Machine10,1380,1397,After Job10 Step 7
Job10,9,Machine12,1397,1406,After Job10 Step 8
Job10,10,Machine4,1406,1406,After Job10 Step 9
Job10,11,Machine6,1406,1427,After Job10 Step 10
Job10,12,Machine5,1427,1440,After Job10 Step 11
Job10,13,Machine14,1440,1451,After Job10 Step 12
Job10,14,Machine9,1451,1474,After Job10 Step 13
Job10,15,Machine3,1474,1479,After Job10 Step 14
Job11,1,Machine12,1406,1414,
Job11,2,Machine10,1414,1415,After Job11 Step 1
Job11,3,Machine13,1415,1436,After Job11 Step 2
Job11,4,Machine11,1436,1451,After Job11 Step 3
Job11,5,Machine4,1451,1457,After Job11 Step 4
Job11,6,Machine1,1457,1472,After Job11 Step 5
Job11,7,Machine0,1472,1472,After Job11 Step 6
Job11,8,Machine5,1472,1482,After Job11 Step 7
Job11,9,Machine3,1482,1502,After Job11 Step 8
Job11,10,Machine9,1502,1513,After Job11 Step 9
Job11,11,Machine2,1513,1532,After Job11 Step 10
Job11,12,Machine7,1532,1537,After Job11 Step 11
Job11,13,Machine8,1537,1543,After Job11 Step 12
Job11,14,Machine6,1543,1557,After Job11 Step 13
Job11,15,Machine14,1557,1564,After Job11 Step 14
Job12,1,Machine4,1457,1469,
Job12,2,Machine7,1537,1541,After Job12 Step 1
Job12,3,Machine9,1541,1545,After Job12 Step 2
Job12,4,Machine1,1545,1559,After Job12 Step 3
Job12,5,Machine14,1564,1574,After Job12 Step 4
Job12,6,Machine6,1574,1581,After Job12 Step 5
Job12,7,Machine12,1581,1592,After Job12 Step 6
Job12,8,Machine0,1592,1605,After Job12 Step 7
Job12,9,Machine8,1605,1614,After Job12 Step 8
Job12,10,Machine11,1614,1620,After Job12 Step 9
Job12,11,Machine2,1620,1638,After Job12 Step 10
Job12,12,Machine3,1638,1653,After Job12 Step 11
Job12,13,Machine5,1653,1656,After Job12 Step 12
Job12,14,Machine13,1656,1663,After Job12 Step 13
Job12,15,Machine10,1663,1671,After Job12 Step 14
Job13,1,Machine0,1605,1620,
Job13,2,Machine10,1671,1686,After Job13 Step 1
Job13,3,Machine9,1686,1694,After Job13 Step 2
Job13,4,Machine7,1694,1713,After Job13 Step 3
Job13,5,Machine12,1713,1727,After Job13 Step 4
Job13,6,Machine13,1727,1741,After Job13 Step 5
Job13,7,Machine3,1741,1755,After Job13 Step 6
Job13,8,Machine14,1755,1765,After Job13 Step 7
Job13,9,Machine11,1765,1785,After Job13 Step 8
Job13,10,Machine2,1785,1788,After Job13 Step 9
