job,step,machine,start,end,precedence
Job1,1,Machine8,0,30,
Job1,2,Machine10,30,36,After Job1 Step 1
Job1,3,Machine3,36,53,After Job1 Step 2
Job1,4,Machine2,53,61,After Job1 Step 3
Job1,5,Machine4,61,78,After Job1 Step 4
Job1,6,Machine0,78,89,After Job1 Step 5
Job1,7,Machine12,89,102,After Job1 Step 6
Job1,8,Machine7,102,118,After Job1 Step 7
Job1,9,Machine11,118,125,After Job1 Step 8
Job1,10,Machine13,125,137,After Job1 Step 9
Job1,11,Machine5,137,169,After Job1 Step 10
Job1,12,Machine1,169,192,After Job1 Step 11
Job1,13,Machine9,192,206,After Job1 Step 12
Job1,14,Machine6,206,231,After Job1 Step 13
Job1,15,Machine14,231,238,After Job1 Step 14
Job10,1,Machine5,1773,1775,
Job10,2,Machine3,1775,1784,After Job10 Step 1
Job10,3,Machine12,1815,1844,After Job10 Step 2
Job10,4,Machine6,1844,1865,After Job10 Step 3
Job10,5,Machine14,1865,1869,After Job10 Step 4
Job10,6,Machine7,1869,1879,After Job10 Step 5
Job10,7,Machine1,1881,1903,After Job10 Step 6
Job10,8,Machine0,1903,1906,After Job10 Step 7
Job10,9,Machine8,1906,1909,After Job10 Step 8
Job10,10,Machine13,1909,1928,After Job10 Step 9
Job10,11,Machine4,1928,1953,After Job10 Step 10
Job10,12,Machine10,1953,1969,After Job10 Step 11
Job10,13,Machine2,1969,1982,After Job10 Step 12
Job10,14,Machine9,1982,2011,After Job10 Step 13
Job10,15,Machine11,2011,2021,After Job10 Step 14
Job11,1,Machine3,1784,1815,
Job11,2,Machine12,1844,1846,After Job11 Step 1
Job11,3,Machine7,1879,1889,After Job11 Step 2
Job11,4,Machine9,2011,2026,After Job11 Step 3
Job11,5,Machine6,2026,2057,After Job11 Step 4
Job11,6,Machine11,2057,2064,After Job11 Step 5
Job11,7,Machine1,2064,2072,After Job11 Step 6
Job11,8,Machine5,2072,2075,After Job11 Step 7
Job11,9,Machine14,2075,2081,After Job11 Step 8
Job11,10,Machine13,2081,2103,After Job11 Step 9
Job11,11,Machine8,2103,2104,After Job11 Step 10
Job11,12,Machine10,2104,2123,After Job11 Step 11
Job11,13,Machine4,2123,2139,After Job11 Step 12
Job11,14,Machine0,2139,2152,After Job11 Step 13
Job11,15,Machine2,2152,2165,After Job11 Step 14
Job12,1,Machine12,1846,1861,
Job12,2,Machine10,2123,2156,After Job12 Step 1
Job12,3,Machine0,2156,2165,After Job12 Step 2
Job12,4,Machine14,2165,2193,After Job12 Step 3
Job12,5,Machine9,2193,2224,After Job12 Step 4
Job12,6,Machine11,2224,2241,After Job12 Step 5
Job12,7,Machine5,2241,2251,After Job12 Step 6
Job12,8,Machine3,2251,2260,After Job12 Step 7
Job12,9,Machine13,2260,2280,After Job12 Step 8
Job12,10,Machine7,2280,2307,After Job12 Step 9
Job12,11,Machine1,2307,2315,After Job12 Step 10
Job12,12,Machine8,2315,2320,After Job12 Step 11
Job12,13,Machine6,2320,2330,After Job12 Step 12
Job12,14,Machine2,2330,2346,After Job12 Step 13
Job12,15,Machine4,2346,2349,After Job12 Step 14
Job13,1,Machine8,2320,2323,
Job13,2,Machine7,2323,2354,After Job13 Step 1
Job13,3,Machine5,2354,2380,After Job13 Step 2
Job13,4,Machine2,2380,2389,After Job13 Step 3
Job13,5,Machine1,2389,2394,After Job13 Step 4
Job13,6,Machine9,2394,2411,After Job13 Step 5
Job13,7,Machine4,2411,2426,After Job13 Step 6
Job13,8,Machine13,2426,2434,After Job13 Step 7
Job13,9,Machine12,2434,2450,After Job13 Step 8
Job13,10,Machine10,2450,2467,After Job13 Step 9
Job13,11,Machine3,2467,2496,After Job13 Step 10
Job13,12,Machine14,2496,2529,After Job13 Step 11
Job13,13,Machine0,2529,2546,After Job13 Step 12
Job13,14,Machine6,2546,2555,After Job13 Step 13
Job13,15,Machine11,2555,2566,After Job13 Step 14
Job14,1,Machine3,2496,2524,
