job,step,machine,start,end,precedence
Job1,1,Machine13,0,12,
Job1,2,Machine11,12,24,After Job1 Step 1
Job1,3,Machine2,24,29,After Job1 Step 2
Job1,4,Machine0,29,47,After Job1 Step 3
Job1,5,Machine14,47,64,After Job1 Step 4
Job1,6,Machine3,64,83,After Job1 Step 5
Job1,7,Machine5,83,84,After Job1 Step 6
Job1,8,Machine4,84,99,After Job1 Step 7
Job1,9,Machine6,99,112,After Job1 Step 8
Job1,10,Machine1,112,122,After Job1 Step 9
Job1,11,Machine7,122,143,After Job1 Step 10
Job1,12,Machine9,143,149,After Job1 Step 11
Job1,13,Machine12,149,155,After Job1 Step 12
Job1,14,Machine8,155,157,After Job1 Step 13
Job1,15,Machine10,157,164,After Job1 Step 14
Job10,1,Machine11,1121,1134,
Job10,2,Machine9,1134,1137,After Job10 Step 1
Job10,3,Machine5,1163,1187,After Job10 Step 2
Job10,4,Machine13,1187,1207,After Job10 Step 3
Job10,5,Machine4,1207,1214,After Job10 Step 4
Job10,6,Machine6,1214,1230,After Job10 Step 5
Job10,7,Machine2,1230,1241,After Job10 Step 6
Job10,8,Machine3,1241,1247,After Job10 Step 7
Job10,9,Machine7,1247,1269,After Job10 Step 8
Job10,10,Machine1,1269,1272,After Job10 Step 9
Job10,11,Machine8,1272,1296,After Job10 Step 10
Job10,12,Machine0,1296,1316,After Job10 Step 11
Job10,13,Machine14,1316,1316,After Job10 Step 12
Job10,14,Machine10,1316,1339,After Job10 Step 13
Job10,15,Machine12,1339,1349,After Job10 Step 14
Job11,1,Machine1,1272,1276,
Job11,2,Machine11,1276,1291,After Job11 Step 1
Job11,3,Machine10,1339,1360,After Job11 Step 2
Job11,4,Machine0,1360,1365,After Job11 Step 3
Job11,5,Machine9,1365,1384,After Job11 Step 4
Job11,6,Machine6,1384,1389,After Job11 Step 5
Job11,7,Machine2,1389,1408,After Job11 Step 6
Job11,8,Machine7,1408,1419,After Job11 Step 7
Job11,9,Machine4,1419,1428,After Job11 Step 8
Job11,10,Machine13,1428,1447,After Job11 Step 9
Job11,11,Machine12,1447,1449,After Job11 Step 10
Job11,12,Machine8,1449,1455,After Job11 Step 11
Job11,13,Machine14,1455,1475,After Job11 Step 12
Job11,14,Machine5,1475,1477,After Job11 Step 13
Job11,15,Machine3,1477,1500,After Job11 Step 14
Job12,1,Machine5,1477,1495,
Job12,2,Machine2,1495,1502,After Job12 Step 1
Job12,3,Machine12,1502,1518,After Job12 Step 2
Job12,4,Machine1,1518,1520,After Job12 Step 3
Job12,5,Machine8,1520,1530,After Job12 Step 4
Job12,6,Machine3,1530,1537,After Job12 Step 5
Job12,7,Machine0,1537,1549,After Job12 Step 6
Job12,8,Machine6,1549,1562,After Job12 Step 7
Job12,9,Machine11,1562,1579,After Job12 Step 8
Job12,10,Machine9,1579,1589,After Job12 Step 9
Job12,11,Machine4,1589,1604,After Job12 Step 10
Job12,12,Machine14,1604,1609,After Job12 Step 11
Job12,13,Machine7,1609,1612,After Job12 Step 12
Job12,14,Machine10,1612,1618,After Job12 Step 13
Job12,15,Machine13,1618,1631,After Job12 Step 14
Job13,1,Machine0,1549,1564,
Job13,2,Machine1,1564,1585,After Job13 Step 1
Job13,3,Machine7,1612,1618,After Job13 Step 2
Job13,4,Machine2,1618,1621,After Job13 Step 3
Job13,5,Machine11,1621,1636,After Job13 Step 4
Job13,6,Machine4,1636,1648,After Job13 Step 5
Job13,7,Machine10,1648,1666,After Job13 Step 6
Job13,8,Machine12,1666,1686,After Job13 Step 7
Job13,9,Machine3,1686,1693,After Job13 Step 8
